text_id,text_clean,topic,label
2-7577,singapore bosku gaskan kita balaskan china ya jangan sampe tidak terbalaskan sikat jangan kasih kendorrr,Tionghoa,0
2-3390,erdogan desak israel hentikan serangan bom ke gaza,Jewish,0
4-2750,idn times kaltim news prpet bocah penderita autis di balikpapan disiram kuah bakso mendidih keluarga melaporkan pelaku ke polresta balikpapan baca berita terupdate lainnya dari politik sampai entertainment idn appstore google trigger warning bocah penderita autis inisial mnr 12 diduga tangannya disiram kuah bakso mendidih pemilik warung inisial wm 31 rabu 13 12 pukul 14 30 wita ia mengalami luka bakar cukup serius lengan kanan bagian luarnya melepuh hingga harus memperoleh penanganan medis anak ini seperti biasa setiap sore korban datang ke warung bakso milik wm namun entah kenapa disiram air panas kata adi salah seorang keluarga korban saat membuat laporan ke polresta balikpapan adi mengantongi kesaksian dari korban yang menuturkan kronologis penganiayaan itu pelaku disebutkan sengaja menyiram tangan korban dengan kuah bakso mendidih pelaku pun mengakui perbuatannya saat dikonfirmasi artikel idn times kaltim sekarang bisa dibaca di idn app lho download sekarang di google play app store temukan info terbaru lainnya dan bali banten jabar jateng jatim jogja lampung ntb sulsel sumsel sumut,Disabilitas,0
1-3182,boycot isra hell kabar sosial kemenag minta masyarakat jangan membabi buta boikot produk israel kemenag minta asy jangan membabi buta boikot roduk srael foto kepala badan penyelenggara jaminan produk halal kementerian agama bpjph kemenag muhammad aqil irham mengimbau masyarakat untuk tidak membabi buta dalam memboikot produk yang terafiliasi dengan israel aqil meminta agar masyarakat melakukan seleksi yang cermat dan tidak membabi buta dalam melakukan aksi boikot meskipun mengakui kekejaman israel terhadap warga sipil palestina aqil menekankan bahwa tidak semua perusahaan yang diduga terafiliasi dengan israel benar benar memiliki keterkaitan tersebut menurutnya pencabutan sertifikat halal tidak mungkin dilakukan karena sertifikasi berdasarkan jenis produk dan bukan asal usul perusahaan aqil menegaskan bahwa produk yang sudah memiliki sertifikat halal tetap dianggap halal meskipun terkait dengan israel via cnn indonesia,"Jewish, Disabilitas",0
2-8859,gila ye 3 jt abis pertengahan bulan,Disabilitas,0
4-2854,fakta israhell hanya merampas tanah palestina yahudi sendiri bicara,Jewish,1
4-4973,follow komisi nasional hak asasi manusia komnas ham mengecam aksi pengusiran paksa imigran gelap rohingya di aceh yang dilakukan oleh kelompok mahasiswa komnas ham menyesalkan terjadinya insiden ini dan meminta agar pemerintah dan pihak terkait lainnya memastikan perlindungan terhadap pengungsi rohingya dari kekerasan serta tempat pengungsian yang aman dan layak kata komisioner komnas ham uli parulian sihombing kamis 28 12 komnas ham memberikan 11 poin rekomendasi untuk dijalankan pemerintah beberapa di antaranya komnas ham merekomendasikan pemerintah untuk tetap mengedepankan penanganan pengungsi rohingya bersama dengan unhcr dan iom sesuai peraturan presiden nomor 125 tahun 2016 kedua pemerintah perlu memastikan tersedianya lokasi penampungan tersentral terhadap pengungsi rohingya yang saat ini ada di aceh dengan kriteria antara lain tidak terlalu dekat permukiman masyarakat terjangkau aksesibilitas terkait penyediaan kebutuhan dasar serta jaminan faktor keamanan ujarnya ketiga pemerintah dapat memberikan bantuan terhadap penanganan pengungsi rohingya yang bersumber dari apbn dengan mempertimbangkan kesanggupan pemerintah dan sesuai dengan ketentuan perundang undangan serta mempertimbangkan kepentingan masyarakat lokal imbuhnya uli menyatakan komnas ham juga merekomendasikan agar polri menjamin keamanan dan perlidungan pengungsi rohingya serta berupaya mencegah konflik masyarakat lebih lanjut komnas ham merekomendasikan kementerian luar negeri aktif mendorong negara negara penandatangan konvensi pengungsi 1951 untuk turut menampung pengungsi rohingya kesepuluh memastikan tersedianya opsiopsi terbaik selama proses penampungan pengungsi rohingya di indonesia jelas uli mengingat opsi mengembalikan ke negara asal bagi pengungsi rohingya tidak dapat dilakukan jika para pengungsi tersebut berpotensi berada dalam ancaman persekusi penyiksaan perlakuan dan hukuman yang tidak manusiawi dan merendahkan martabat kemanusiaan imbuhnya sumber cnn follow komisi nasional hak asasi manusia komnas ham mengecam aksi pengusiran paksa imigran gelap rohingya di aceh yang dilakukan oleh kelompok mahasiswa komnas ham menyesalkan terjadinya insiden ini dan meminta agar pemerintah dan pihak terkait lainnya memastikan perlindungan terhadap pengungsi rohingya dari kekerasan serta tempat pengungsian yang aman dan layak kata komisioner komnas ham uli parulian sihombing kamis 28 12 komnas ham memberikan 11 poin rekomendasi untuk dijalankan pemerintah beberapa di antaranya komnas ham merekomendasikan pemerintah untuk tetap mengedepankan penanganan pengungsi rohingya bersama dengan unhcr dan iom sesuai peraturan presiden nomor 125 tahun 2016 kedua pemerintah perlu memastikan tersedianya lokasi penampungan tersentral terhadap pengungsi rohingya yang saat ini ada di aceh dengan kriteria antara lain tidak terlalu dekat permukiman masyarakat terjangkau aksesibilitas terkait penyediaan kebutuhan dasar serta jaminan faktor keamanan ujarnya ketiga pemerintah dapat memberikan bantuan terhadap penanganan pengungsi rohingya yang bersumber dari apbn dengan mempertimbangkan kesanggupan pemerintah dan sesuai dengan ketentuan perundang undangan serta mempertimbangkan kepentingan masyarakat lokal imbuhnya uli menyatakan komnas ham juga merekomendasikan agar polri menjamin keamanan dan perlidungan pengungsi rohingya serta berupaya mencegah konflik masyarakat lebih lanjut komnas ham merekomendasikan kementerian luar negeri aktif mendorong negara negara penandatangan konvensi pengungsi 1951 untuk turut menampung pengungsi rohingya kesepuluh memastikan tersedianya opsiopsi terbaik selama proses penampungan pengungsi rohingya di indonesia jelas uli mengingat opsi mengembalikan ke negara asal bagi pengungsi rohingya tidak dapat dilakukan jika para pengungsi tersebut berpotensi berada dalam ancaman persekusi penyiksaan perlakuan dan hukuman yang tidak manusiawi dan merendahkan martabat kemanusiaan imbuhnya sumber cnn,Rohingya,0
2-7640,aku makannya banyak banget jadi harus rajin olahraga biar lemaknya gak berkembang biak membabi buta,Disabilitas,0
1-4456,bacot pertanyaannya kk kristen islam emg klo konghucu kenapa bejir,Kristen,0
4-1944,tiga kelompok hak asasi manusia belanda kembali menggugat pemerintah untuk menghentikan ekspor suku cadang jet tempur f 35 ke israel,Jewish,0
1-3789,ternyata ninggalin orangntu rasanya juga sakit banget ya kayak gak tega banget tapi kalau diterusin juga nanti aku yang gila,Disabilitas,1
1-5654,selalu dorong toleransi dan kerukunan ganjar dihadiahi songkok dari muslim tionghoa surabaya baca selengkapnya,Tionghoa,0
2-2106,ketua mk melakukan pelanggaran etik berat dalam perkara 90 dan diberi sanksi dicopot dari jabatan ketua mk logikanya keputusannya harus batal demi hukum lah prosenya cacat kok hasilnya tidak jadi masalah kecuali pelanggaran etik hakim tak terkait putusan itu itu baru boleh,Disabilitas,0
2-10421,dan jokowow akhirnya bisa mengurangi angka pengangguran di china,Tionghoa,1
1-5394,gapapa kecil tapi bisa nyiksa kamu sampai puas nangis avail ya scene bdsm sore ini tebet area tolong bgt jangan tanya rr lagi rate n rule udah ada diprofilku lgbt adakami cctv selasa umur 22 ios 17,LGBTQ+,1
1-5729,bismillah murahnya gelar habib di indonesia dan di negara yang berkembang ajaran sufi nya fenomena gelar habib sangatlah murah sangat disayangkan umat di negeri ini sangat gampang tertipu dengan kedok bergelar habib bahkan sampai taklid buta logika saja kenapa di negara yang berkembang ajaran sufi banyak mengklaim keturunan nabi habib khusus nya di indonesia semoga kita semua bisa berpikir cerdas dalam beragama tidak mudah tertipu akan kedok habib allahul musta an habib aja dongeng gimana mau dakwah di makkah dan madinah,Disabilitas,1
1-6408,video presiden jokowi berpidato menggunakan bahasa mandarin,UNKNOWN,0
103-165,video tentara cina komunis tiongkok masuk indonesia,Tionghoa,0
3-169,bisa bisanya kegiatan ziarah penutupan bulan rosario diselipi agenda politik gila sih ini out of the box lah buat saya,Disabilitas,0
2-8445,jangan mancing orang gila kalo lagi waras gue ga pake akal kalo udah kambuh gilanya,Disabilitas,0
4-3759,jumlah pengungsi di gedung imigrasi punteut melebihi kapasitas tempat krisis pengungsi rohingya di lhokseumawe mencapai puncak tuntut penanganan serius,Rohingya,0
2-890,operasi pasukan darat israel di gaza,Jewish,0
2-3094,bjirr toko casing langganan gw di sopi cina diblokir lagi mang di tanah abang ada,Tionghoa,0
1-6809,dramachina u masih betah di era kolosal zhang linghe dikabarkan akan dipasangkan bareng zhao jinmai di drama baru drama china update like comment share zhang linghe zhao jinmai sedang dalam pembicaraan dipasangkan dalam drama kolosal drama ini diadaptasi dari novel zhang gong zhu 长公主 karya mo shu bai dan diproduksi qing mei yingye bersama youku dan memulai syutingnya akhir september mendatang drama tersebut berkisah tentang kisah suami istri li rong putri dinasti xia besar dan pei wenxuan asisten kepala dinasti memimpikan dua kehidupan di kehidupan sebelumnya mereka jatuh cinta dan membunuh satu sama lain karena kesalahpahaman mereka menyelesaikan kesalahpahaman di kehidupan sebelumnya dari musuh menjadi sahabat dan sahabat menjadi kekasih mereka saling percaya saling melengkapi memulai karier bersama dan menemukan cinta bersama __ sc weibo douban dcu id,Tionghoa,0
2-6995,jgn mati dlu soalnya cita cita gue pgn ke negara china dlu,Tionghoa,0
1-5266,sumpahhhh kok boti2 ini pada berani nikahin cewe sih mereka ini bisex apa gmna sih,LGBTQ+,1
3-1533,gila keren banget open minded sekaliiii sangat liberal wow atheist paling oke atheist paling keren atheist cinta damai jos banget deh pokoknya wkwkwk,Disabilitas,0
2-7789,the sacrifice that s the price of a good trick alfred borden 2 jam nonton ngerasa halah ini mah plot twistnya gampang ditebak ga kaya film christopher nolan lainnya eh pas 5 menit akhir ternyata pengorbanan dan ambisinya angier gila banget,Disabilitas,0
2-5510,syair china 17 september 2023,Tionghoa,0
3-1503,semoga marvel ngga support israel yaa buset patah hati banget gue kalau support,Jewish,0
2-11055,ciri khas ahlus sunnah wal jamaah asy syaikh rabi bin hadi al madkhali hafizhahullah berkata mereka adalah orang orang yang menempuh manhaj metodologi para sahabat dan tabiin dalam berpegang terhadap kitabullah dan sunnah ajaran rasulullah shallallahu alaihi wa sallam serta menggigitnya dengan gigi geraham mereka sangat konsisten mereka mendahulukan keduanya kitabullah dan sunnah rasulullah melebihi setiap ucapan baik yang terkait dengan akidah ibadah muamalat akhlak politik maupun persatuan mereka adalah orang orang yang kokoh di atas prinsip prinsip agama dan cabang cabangnya sesuai dengan apa yang diturunkan oleh allah subhanahu wa ta ala kepada hamba dan rasul nya muhammad shallallahu alaihi wa sallam mereka tidak pernah mundur karena cercaan orang yang mencerca makanatu ahlil hadits hlm 3 4 simak selengkapnya,UNKNOWN,0
4-143,jokowi harus bertanggung jawab mengatasi masuknya pengungsi rohingya ke indonesia jangan hanya mengurus duit masuk,Rohingya,0
2-11549,mbahtoto syair togel israel 16 oktober 2023 link daftar mbahtoto,Jewish,0
3-2312,prabowo bilang upah minimum tidak harus naik setiap tahun buruh keliru gibran cawapres cacat hukum anak bem bung tomo kanjuruhan pak ganjar pranowo rs indonesia rukayah karina we love you giselle buang kebodohan ning ning jumat bomg halal,Disabilitas,0
1-2561,esportsku gila ini gosipnya udah sampe kemana mana guys kacau yawi irrad astaga rrq ap via live nya wuaduh kacau ges penjelasan terlengkap cek link artikel di instastory kami ya guys esportsku adalah media esports independen bantu kami dengan membaca artikel di story kami,Disabilitas,0
2-3900,aku mendukung produk lokal yg tidak terafiliasi dengan israel,Jewish,0
4-4691,lihatlah allah berkahi negara china dengan kemajuannya lihatlah allah memberikan kehancuran kepada negara yaman,Tionghoa,0
2-3608,informasi gila macem apa enih,Disabilitas,0
2-12760,cekin sama yg kaca mata netlfix manga sosmed malam pagiii sport hamas yahudi dalem sayang,Jewish,0
2-7782,selasa siang sule palestina gal gadot dkriuk messi hamas yahudi gda di jakarta israel fukuoka ratih syailendra dubai layla haaland galaxy s23 fe uni emirat arab saudi arabia,Jewish,0
2-9766,aku memiliki perempuan gila tapi kamu yg gila perempuan,Disabilitas,0
2-9067,karbon netral ini bukan hanya masalah ekonomi tetapi juga untuk masa depan yang lebih baik sejalan dengan visi china dan indonesia yang menargetkan karbon netral di tahun 2060,Tionghoa,0
1-460,hal gila lain di mv ini adalah pemandangan indonesia yang sumpah indah beut cok cakep banget oleh karena itu yok jadikan jkt48 duta pariwisata indonesia,Disabilitas,0
4-3059,kan berarti ini para pengungsi yg dari bangladesh sengaja di kirim atau memang digiring ke indo,Rohingya,0
2-1060,biasanya orang2 ini beli gak sih foto videk predebut kalau iya gila sih skill ngoreknya w nyari tau nama tetangga jarang 15 meter aja dah nyerah,Disabilitas,0
2-12946,ensider go gotthed onss on boi odu t ael news kamikaze 1911 aksi bela palestina massa di ntb serukan boikot produk israel sejumlah massa berafiliasi sejumlah masyarakat ntb melakukan aksi solidaritas membela palestina para pendemo pun menyerukan untuk memboikot produk produk israel yang berada di ntb aksi ini dilakukan di depan salah satu outlet usaha waralaba di jalan sriwijaya rabu 8 11 sekitar pukul 10 00 wita sampai 11 30 wita dalam aksinya masa menyuarakan agar seluruh masyarakat di ntb dan dunia ikut menghentikan aksi genosida yang dilakukan oleh israel terhadap warga palestina tetapi berupaya meminimalisir peran gerai gerai atau waralaba usaha yang berafiliasi kepada zionis imbuhnya sesuai dengan amanat konstitusi negara lanjut wing kemerdekaan adalah hak dasar semua bangsa dan penjajahan di muka bumi harus dihapuskan karena itu aksi tirani yang ditunjukkan israel ke palestina harus segera dihentikan dengan memberikan kemerdekaan penuh dan seutuhnya bagi rakyat palestina i,Jewish,0
2-6937,terdengar suara pertempuran jarak dekat dari pasukan islam yang membasmi pasukan israel yang masuk ke dalam kota pertempuran ini terjadi di dekat rs asyifa beberapa saat lalu israel meledakkan lokasi sangat dekat dengan rs al audah di tal za tar gaza utara,Jewish,0
3-1119,jablay yahudi pesek ngentot keledai anjing doyan makan babi three in one itil curut,Jewish,1
4-777,dalam video ini najwa shihab wawancara raffi ahmad tentang bisnis situs baru,UNKNOWN,0
2-4196,dipalak tak diberi uang mata siswa sd gresik buta akibat dicolok pakai tusuk bakso oleh kakak kelas sedang viral siswi kelas 2 sd di menganti gresik berinisial sah buta permanen usai matanya dicolok tusuk bakso pelaku yang diduga kakak kelas korban menganiaya sah karena tidak diberi uang jajan karena nggak mau memberikan uang jajan wajah anak saya ditutupi tangan kemudian tusuk bakso itu dicolok colokkan dari atas ke bawah di bagian mata kanan anak saya kata ayah korban samsul arif 36 samsul mengungkapkan sah dipalak kakak kelasnya saat lomba agustusan sah yang mengikuti kegiatan sekolah di lapangan tiba tiba ditarik kakak kelasnya ke lorong di antara ruang guru dan pagar sekolah sumber by detik,Disabilitas,0
2-12079,hamas bebaskan sandera israel as atas dasar kemanusiaan,Jewish,0
3-626,perlindungan haki di china diakui oleh makin banyak perusahaan asing,Tionghoa,0
4-4846,kabarduri net ad sejak alam ikiran yarakat polisi পरदর kabarduri ada 13 warga rohingya masuk pekanbaru polisi lakukan pengamanan kabarduri kabarduri baca selengkapnya kabarduri kabarduri kabarduri sebanyak 13 orang warga rohingya masuk wilayah kota pekanbaru riau mereka terlantar di jalan protokol yakni di pinggir jalan sudirman kota pekanbaru dari jumlah 13 orang mereka terdiri atas enam orang pria dewasa lima orang wanita bahkan salah satu wanita membawa seorang balita kabid humas polda riau kombes heri muwarno mengatakan anggota polresta pekanbaru langsung mengamankan 13 warga rohingya tersebut untuk dibawa ke tempat yang semestinya telah diamankan pengungsi rohingya yang sedang mencari suaka di depan kantor konsulat malaysia jalan jendral sudirman kecamatan bukit raya oleh polresta pekanbaru ujar heri kamis 14 12 heri menyebutkan tim polresta pekanbaru langsung membawa para pengungsi rohingya dengan mobil polisi dan diantar ke rumah detensi imigrasi rudenim di pekanbaru setibanya di rumah detensi imigrasi jalan okm jamil dan diterima oleh kepala seksi keamanan dan ketertiban rudenim kota pekanbaru jelas heri berikut nama para pengungsi rohingnya yang tiba di pekanbaru silakan baca selangkapnya di atau story instagram kabarduri,Rohingya,0
1-6668,semua sobat anies mesti melihat video ini ya,UNKNOWN,0
2-8696,gila kepikiran dia mulu,Disabilitas,0
4-849,jepang merilis bukti varian covid 19 buatan manusia,UNKNOWN,0
4-4806,32 namun tentu saja dibutuhkan komitmen besar dari pihak katolik untuk setia dalam imannya,Kristen,0
3-763,recovery kali ini cukup bagus cuman ngelewatin sekali step udah bisa balik ke fase semula makasih tuhan badanku kuat untung bukan made in china,Tionghoa,0
2-9233,kerusakan di gaza akibat serangan israel foto reuters mohammed al masri detiknews sekjen pbb ngeri dengan serangan israel terhadap ambulans di gaza menganggap sdg membinasakan pejuang palestina tapi lbh aeparuh korban adalah anak2 para ibu termasuk sekolah dan rumah sakit sekjen pbb berkali2 menyuarakan hentikan kekejaman ini tapi adalah keniscayaan spt terbitnya mentarin esok pagi ayo dukung terus,Jewish,0
2-2931,plis itu nyawa org njing israel tai,Jewish,1
2-8934,gila ya rashford wkwk,Disabilitas,0
1-363,semua manusia punya masalah ada yang udah gila ada yang pura pura waras,Disabilitas,0
3-1577,gontor serukan unit usaha di internal pesantren tinggalkan produk pro israel,Jewish,1
2-11708,mbahtoto syair togel israel 16 november 2023 link daftar mbahtoto,Jewish,0
102-17,kenapa gereja katolik ada sakramen pengakuan dosa karena gereja yang yesus dirikan punya kuasa itu dari yesus yohanes 20 22 23 dan sesudah berkata demikian la yesus mengembusi mereka dan berkata terimalah roh kudus jikalau kamu mengampuni dosa orang dosanya diampuni dan jikalau kamu menyatakan dosa orang tetap ada dosanya tetap ada kenapa gereja yang muncul abad 16 sekarang tidak ada sakramen pengakuan dosa karena tidak dapat kuasa itu dari yesus,Kristen,0
1-6811,kelompok militan palestina hamas melancarkan serangan mendadak dari gaza ke israel sabtu 7 10 pagi serangan tersebut merupakan salah satu eskalasi atau peningkatan paling serius dalam konflik israel palestina selama bertahun tahun usai rentetan roket tersebut perdana menteri israel benjamin netanyahu menyatakan negaranya tengah berperang dengan hamas israel kemudian melakukan serangan balik besar besaran setelah militan hamas menembakkan sekitar 3 000 roket ke wilayahnya jumlah korban tewas di israel imbas serangan militan palestina hamas bertambah menjadi 300 jiwa per minggu 8 10 pagi sementara sebanyak 232 warga palestina meninggal dunia dan 1 697 orang lainnya luka luka sementara sebanyak 232 warga palestina meninggal dunia dan 1 697 orang lainnya luka luka angka tersebut dipastikan akan terus bertambah pemerintah palestina mengungkap serangan militer hamas yang menguasai jalur gaza ke wilayah israel terkait ketidakadilan yang dialami warga di wilayah penjajahan negara zionis itu,Jewish,0
3-186,ft china taipei u 24 1 0 indonesia u 24 poss 19 81 shots 8 15 fouls 8 9 garuda muda takluk dari china taipei komentar untuk laga tadi,Tionghoa,0
2-3553,iphone 15 lawa gila warna dia nak hijau or pink pink pastel lawa gila mcm 13 punya tapi sodeh sbb 14 ada biru ngan purple je nak purple aisyah dah purple so kita ambil biru,Disabilitas,0
2-3871,hasil china open ginting tersingkir di babak awal,Tionghoa,0
2-8293,hasil pengeluaran china pools hari ini kamis 19 10 2023 result 9 2 8 3 sah shio ular admin zientoto yang dapat di hubungi whatsapp 85585221848,Tionghoa,0
2-1433,masih muda kok gila banget sama gambar sssssttttttt yang gila cewek ga di ajak,Disabilitas,0
1-987,gak lama lagi zionis pm benyamin netanhayu apakah setelah lengsernya bisa adilkan sebagai penjahat perang bersama menteri pertahanannya,Jewish,0
2-4585,18 warga palestina terbunuh termasuk 8 anak oleh serangan udara israel yang membom sebuh gereja di kota gaza,Jewish,1
2-12651,menteri koordinator bidang kemaritiman dan investasi menko marves luhut binsar pandjaitan membeberkan bahwa rencana pembangunan proyek kereta cepat hingga surabaya masih terus mengalami kemajuan teranyar luhut menyebut china telah menawarkan bunga pinjaman yang jauh lebih murah untuk proyek kereta cepat jakarta surabaya pak jokowi mau kereta cepat jakarta surabaya diterusin kan masalah kunci pertama ini pembebasan tanah yang tidak jelas jelas itu sekarang dengan kita punya pengalaman we don t have a problem anymore ujar luhut baca selengkapnya di linkinbio atau kunjungi bisniscom ya sobat bisnis,Tionghoa,0
2-9959,bolivia memutus hubungan diplomatik dengan israel kolombia dan cile tarik duta besar pemerintah bolivia telah memutuskan hubungan diplomatik dengan israel lantaran tindakan militer israel di gaza yang mereka sebut agresif dan tidak proporsional,Jewish,0
4-4828,sebanyak 180 imigran rohingya diiusir warga gampong batee laweung kecamatan muara tiga pidie kamis 21 12 2023 malam mereka akhirnya dievakuasi ke halaman gedung dewan perwakilan rakyat kabupaten dprk sekitar pukul 20 00 sebelumnya para imigran rohingya itu telah menempati tenda pengungsian selama 12 hari terakhir di sisi bibir pantai gampong batee laweung aldi wid,Rohingya,0
4-1947,jual boboca grade ekspor so bosan makan daging ayam atau sapi ato daging ayam deng sapi harga so mahal beli jo boboca ada promo tahun baru 1 kg 35 000 3 kg 100 000 5 kg 160 000 10 kg 300 000 mo tunggu apa lagi le beli joo sebelum stock smo abis,Jewish,0
4-619,jual cepat toyota rush s 2007 at rp94 000 000 rangkasbitung jual cepat toyota rush type s type tertinggi at tahun 2007 pajak klewat bulan mobil mulus luar dalam full orisinilan body ngaleng breng mesin kering halus matic reshfonshif sempurna smooth kaki kaki empuk ban tebal tebal interior full original jok bludru bersih tanpa cacat ac dingin indikator semua normal elektrikal semua normal surat surat lengkap ready stnk bpkb faktur ada semua cek langsung pasti suka lok gerbang tol ciujung rp 94 jt,Disabilitas,0
2-3585,pertahanan udara yaman menembak jatuh pesawat mq9 amerika ketika sedang menjalankan misi permusuhan sebagai bagian dari dukungan militer untuk entitas musuh israel 8 11 2023,Jewish,0
1-586,akun instagram siber polri,UNKNOWN,0
2-10972,putra mahkota arab saudi dukung palestina melawan israel,Jewish,0
101-69,1 calon presiden 2024 jagoan penulis bapak ganjar pranowo 2 calon wakil presiden 2024 jagoan saya itu ada 2 pak mahfud pak eric tohir sudah jelas kedua tokoh ini pekerja keras 3 karena jagoan penulis calon wakil presiden nya pak eric tohir tidak ada yang mengusung insya allah 1 putaran 4 cek data rekam jejak nya wallahu a lam bi assawab gama farhan alfatihi allah,UNKNOWN,0
2-545,kita berkumpul hari ini karena indonesia mencintai bangsa dan rakyat palestina mari laksanakan shalat gaib utk para sahid yg jadi korban agresi israel dan mendoakan bangsa palestina segera mendapatkan keadilan dan kemerdekaannya gusmen satu barisan 1 komando,Jewish,0
1-4480,zionis memiliki bahaya yang lebih besar bagi muslim daripada perang salib euro kristen pada abad pertengahan atau kolonialisme eropa pada zaman modern zionis bukanlah salah satu dari pihak tersebut akan tetapi zionis lebih dari keduanya lebih berbahaya ismail al farouqi,"Kristen, Jewish",0
4-2479,seorang pengungsi korban erupsi gunung lewotobi laki laki meninggal dunia di rumah sakit santu gabriel kewapante kabupaten sikka,Rohingya,0
1-5843,sukabumi update com heboh siswi sukabumi alami pelecehan seksual di jalan pelaku diduga odgj sukabumiupdate com siswi smp di kota sukabumi berinisial an 14 tahun mengalami pelecehan seksual oleh seorang pria diduga orang dengan gangguan jiwa odgj berinisial df 43 tahun pelecehan seksual terjadi di pinggir jalan re martadinata kecamatan cikole kota sukabumi ketika an bersama dua orang temannya dalam perjalanan ke toserba sepulang mengikuti ekstrakurikuler di sekolahnya rabu sore 15 11 2023 sekitar pukul 17 00 wib terkait kejadian sore tadi kami mendapatkan laporan dari warga masyarakat bahwa telah terjadi suatu dugaan pelecehan oleh seorang laki laki pada anak sekolah adapun tkp di jalan re martadinata dekat hotel daun hijau ujar kapolsek cikole akp cepi hermawan kepada kejadian ini kata cepi bermula saat korban dan kedua temannya berjalan kaki di sekitar tkp tanpa diduga secara tiba tiba bagian sensitif korban dipegang oleh terduga pelaku dugaan pelecehan menurut keterangan korban orang odgj ini memegang dada korban kata cepi an kemudian berteriak ketakuan dan mengundang perhatian banyak pejalan kaki hingga petugas kepolisian yang saat itu berada di lokasi akibatnya sontak terduga pelaku kemudian berupaya melarikan diri hingga akhirnya dapat diamankan oleh kepolisian di jalan siliwangi atau tepatnya di depan hotel horison cepi menuturkan kasus tersebut saat ini telah dilimpahkan ke polres sukabumi kota berdasarkan permintaan orang tua korban orang tua korban ingin ada kepastian hukum terkait terduga pelaku ini betul odgj atau bukan jadi karena ini masuknya pelecehan maka saya limpahkan terkait penanganan perkara biar lebih terang maka dilimpahkan ke unit ppa polres sukabumi kota ungkapnya kekinian terduga pelaku telah diamankan di mapolres sukabumi kota untuk ditindaklanjuti oleh unit perlindungan perempuan dan anak ppa polres sukabumi kota reporter asep awaludin redaktur denis febrian,Disabilitas,0
1-4581,video pidato prabowo subianto menggunakan bahasa arab,UNKNOWN,0
2-9750,di cari karyawan untuk wr chinese food kerja dari 16 00 tutup di utamakan laki2 dan berpengalaman memasak lokasi jalan raya pemogan denpasar selatan minat wa 081999975790,Tionghoa,0
1-1738,persamaan pak lurah dan israel sama2 gak mau dengerin komunitas budayawan akademisi rohaniawan dan negarawan,Jewish,1
1-1978,7 fakta iron dome israel yang berhasil ditembus rudal hamas,Jewish,0
1-3429,posting disella ada kabar kalo perdana mentri di cina meninggal dunia kalo dilihat falshback dari ke phanthom era bisa jadi diundur come back wayv 10 06 27 okt 23 山 lihat aktivitas postingan promosi semoga setelah cobaan ini kalian akan menuai kesuksesan yg sangat besar jangan lupa stream mv lagu lagu mereka ya paid promote klik link di bio jika ada yg merasa owner dari sesuatu yg kami post dan kami salah lupa menyertakan cr silahkan dm jangan lupa subscribe youtube channel blue aeri link lihat highlight tayang setiap malming ba da isya,Tionghoa,1
4-1625,kalau orang islam jelas nyembah allah bahkan 5 waktu sehari yang wajib orang kristen kok saya nggak pernah dengar mereka nyembah yesus mungkin semingu sekali ya digereja tapi kayaknya bukan kegiatan menyembah hanya kayak solawatan dan pengajian,Kristen,1
4-3165,kalo tidak dipaksa bisa bangkrut tuh imigran yemen,Rohingya,1
4-1216,maksa ikutin mau gw kl mau mengetahui sejarah masa lampau islam rujukannya apa hadist yg ge minta apa hadist kecuali gw lg minta pembuktian sejarah kristen ya ga perlu hadist goblok,Kristen,1
3-693,bantuan indonesia berupa makanan obat2an bahan kebutuhan pokok lain msh blm bisa masuk gaza disebabkan mesir blm berani membuka jalur rafah krn dilarang oleh israhell yg berspekulasi liar bhw bantuan2 tsb bisa saja tdpt senjata gila gak,Disabilitas,1
1-2015,warga bahrain melempar bom molotov ke kedutaan besar israel,Jewish,0
2-1510,gw jam segini baru bangun kepengen makan tahu chinese food masih ada yang buka ga ya wkwkwkwkwk,Tionghoa,0
2-8243,emang boleh se gendut ini,Disabilitas,0
2-9090,ri punya mesin ekonomi baru bisa cetak 45 juta pekerjaan bali nabi isa allahu akbar icha perang dalem sayang tanah abang hamas iran cakwe mau min israel puck alwi jokowi gibran selasa gen 5,Jewish,0
1-628,wahabi syiah satu keluarga beda paham syiah wahabi salafi sama² sesat berbahaya hanya saja syiah itu lebih sesat wahabi salafi lebih berbahaya syiah wahabi salafi paling suka ghibah hanya saja syiah suka mewahabikan orang lain wahabi salafi suka mensyi ahkan orang lain syiah wahabi salafi menyukai perempuan hanya saja syiah menyukai mut ah wahabi salafi menyukai roudlo nenen syar i onaniyun syiah wahabi salafi hobi fatwa hanya saja syiah hobi fatwa wahabi salafi kafir mutlak wahabi salafi hobi fatwa syiah bukan islam silakan berbantah bantahan ya adik kakak rebutan ajaran santai a wawan rasyid ruqyah syar iyyah kang dang berdakwah abi zaki abd q qadir lyly santo syamsuddin salam abu naya matt zaki,Syiah,0
2-846,konflik israel dan kelompok hamas kian memanas puan maharani wni harus dipastikan dalam kondisi aman,Jewish,0
2-601,laphonza butler menjadi senator lesbian pertama di california,LGBTQ+,0
2-12199,5 bukti standar ganda barat terhadap israel sayed ahmed al khader mengatakan salah satu wujud standar ganda barat adalah bahwa suatu tindakan yang,Jewish,0
2-5177,jokowi dorong penghentian perang israel vs hamas di palestina,Jewish,0
2-10958,tentara israel perintahkan 1 1 juta warga palestina mengungsi ke gaza selatan,Jewish,0
